id,dataSetName,displayName,commonName,System Name,Epoch,constellationName,mass,notes,source,catalogIdList,simbadId,Gaia DR2,radius,ra,declination,pmra,pmdec,distance,radialVelocity,spectralClass,temperature,realStar,bprp,bpg,grp,luminosity,magu,magb,magv,magr,magi,other,anomaly,polity,worldType,fuelType,portType,populationType,techType,productType,milSpaceType,milPlanType,age,metallicity,miscText1,miscText2,miscText3,miscText4,miscText5,miscNum1,miscNum2,miscNum3,miscNum4,miscNum5,numExoplanets
2c9fca84-1dc4-4189-aad3-2509e1e41979, 30 ly, LP 914-54, , LP 914-54, 2016, Hydra, 0.0, none~ ..., Simbad|GaiaDr2, 2MUCD 11264| 2MASS J14563831-2809473| 2MASSI J1456383-280947| GJ 3877| LHS 3003| LP 914-54| NLTT 38829| [GKL99] 310| [RHG95] 2363| PLX 3372.03| [B2006] J145638.3-280947| WISEA J145637.87-280957.3| Gaia DR2 6224387727748521344| 8pc 156.30| |, @2310423, Gaia DR2 6224387727748521344, 0.0, 224.1569595, -28.16725415, -490.2852812, 0.07766933, 23.00599976, 1.0, M7e, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
da9ecd31-4e5f-4bc4-b420-ea5b5e8c8f7a, 30 ly, WISE J163940.83-684738.6, , WISE J163940.83-684738.6, 2015.9, Southern Triangulum, 0.0, none~ ..., Simbad|GaiaDr2, WISE J163940.83-684738.6|WISEA J163940.84-684739.4| | |, @7892319, , 0.0, 249.922582, -68.798903, 578.1, 1.1, 14.85428051, 0.0, Y0pec, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
b251c88a-9744-4489-a649-3b44e8d4ea68, 30 ly, GJ 166 C, DY Eri, omi02 Eri, 2016, , 0.0, ..., no source identified, GJ 166 C|, GJ 166 C, , 0.0, 63.82965602, -7.670903383, -2247.182943, 0.06516677, 16.35484498, -43.578, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
1a27227a-248c-4642-9c59-dc0892ff7ca7, 30 ly, WISENF J193656.08+040801.2, , WISENF J193656.08+040801.2, 2017.9, , 0.0, ..., no source identified, , , , 0.0, 294.232524, 4.131561, -428.6, 11.4, 28.63915716, 0.0, Y, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
2ca2ecdd-a13a-4a05-b4b1-c4f5b8d1340d, 30 ly, WISE J000517.48+373720.5, , WISE J000517.48+373720.5, 2015.5, , 0.0, ..., no source identified, , WISE J000517.48+373720.5, , 0.0, 1.324667, 37.621951, 997.3, 1.0, 25.70527975, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
056cc660-e9df-4cb9-b1db-bf5a951f72b2, 30 ly, WISE J041022.71+150248.4, , WISE J041022.71+150248.4, 2015.1, Taurus, 0.0, none~ ..., Simbad|GaiaDr2, WISEP J041022.71+150248.5|WISE J041022.71+150248.4|EQ J0410+1502|WISEA J041022.75+150247.9| | |, @6327822, , 0.0, 62.596159, 15.043733, 960.3, 2.0, 21.55981494, 0.0, Y0, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
bf636f14-430d-48f4-b0fc-00d499feb04e, 30 ly, ULAS J141623.94+134836.3, , 2MASS J14162408+1348263, 2000, , 0.0, ..., no source identified, , ULAS J141623.94+134836.3, , 0.0, 214.099759, 13.810089, 86.67016579, 0.29093364, 29.73564266, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
825244ac-cf0e-43ea-9b65-a7cca7b25dd8, 30 ly, GJ 216 A, , gam Lep, 2016, , 0.0, ..., no source identified, GJ 216 A|HD 38393|HIP 27072, GJ 216 A, , 0.0, 86.11439123, -22.45002336, -291.7567767, 0.08734715, 29.04822968, -9.199, F, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
147dcc5b-298b-442d-8920-94a8515e53ae, 30 ly, G 122-49, , , J2000, Ursa maj, 0.0, none, Simbad|GaiaDR2, LSPM J1150+4822|NLTT 28752|2MASS J11505787+4822395|USNO-B1.0 1383-00239712|G 122-49|GEN# +9.80122049|GJ 1151|LHS 316|PM 11485+4840|UBV M 53759|USNO 144|Zkh 171|[RHG95] 1854|PLX 2739.01|Gaia DR2 786834302079285632|WISEA J115056.09+482228.4|StKM 2-769|PM J11509+4822|GALEX 3858637239337622240|Karmn J11509+483|ILT J115055.50+482225.2, @589914, Gaia DR2 786834302079285632, 0.0, 177.73049, 48.37323, -1545.7037, -962.81607, 26.20424, 0.0, M7, 3486.5151, true, 3.14693, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0
8b2ce1e8-24ac-4123-b4d3-92da297e73fa, 30 ly, * 61 Vir, , 61 Vir, 2016, Virgo, 0.0, none~ ..., Simbad|GaiaDR2, 2MASS J13182443-1818387| PLX 3039| * 61 Vir| BD-17 3813| BDS 6447 A| CCDM J13185-1818A| CSI-17 3813 1| Ci 20 769| FK5 1345| GC 18007| GCRV 7907| GEN# +1.00115617| GJ 506| HD 115617| HIC 64924| HIP 64924| HR 5019| IDS 13132-1745 A| JP11 2377| LFT 990| LHS 349| LPM 467| LTT 5111| N30 3051| NLTT 33614| PM 13158-1802| PMC 90-93 938| PPM 227091| ROT 1952| SACS 285| SAO 157844| SKY# 24581| SPOCS 562| TD1 16760| UBV M 19250| UBV 12025| YZ 108 5039| Zkh 194| [HFE83] 940| uvby98 100115617| PLX 3039.00| WDS J13184-1819A| TYC 6116-1517-1| Gaia DR2 3507879565090229888| AKARI-IRC-V1 J1318237-181847| IRAS 13157-1802| WISEA J131823.56-181851.2| WEB 11474| HD 115617| HIP 64924, @2115738, Gaia DR2 3507879565090229888, 0.0, 199.5962981, -18.3159221, -1070.201574, 0.15287328, 27.839273, -7.824, G7, 5915.3335, true, 0.87094, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
b501e64b-ad97-4659-aa19-41b072233e14, 30 ly, WISE J094305.98+360723.5, , WISE J094305.98+360723.5, 2015.4, , 0.0, No evidence for binarity in 2021ApJS..253....7K who thus consider it as single, no source identified, , WISE J094305.98+360723.5, , 0.0, 145.776141, 36.122541, 669.5, 1.2, 33.59423275, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
9b94c363-f7b8-4361-8b77-d39f508e0f44, 30 ly, 61 Cyg B, , 61 Cyg, 2016, , 0.0, ..., no source identified, GJ 820 B|HD 201092|HIP 104217, 61 Cyg B, , 0.0, 316.7536628, 38.75607277, 4105.976428, 0.025807729, 11.40537906, -64.248, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a315f153-35fc-431a-bbd0-4c8c5b0ce422, 30 ly, 2MASS J08354256-0819237, , V488 Hya, 2016, , 0.0, ..., no source identified, , 2MASS J08354256-0819237, , 0.0, 128.9248121, -8.321818267, -534.811293, 0.22877994, 23.58389961, 29.89, L, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
bbd34837-e589-4ec7-bc43-40aa0f382873, 30 ly, CWISE J061741.79+194512.8 A, , CWISE J061741.79+194512.8, 2015.5, , 0.0, The parallax is only an estimate, no source identified, , , , 0.0, 94.4241519, 19.7535668, -103.8, 0.0, 24.52631579, 0.0, L, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
8bf620aa-085e-4211-9285-a1cc07bf1e29, 30 ly, Wolf 227 A, , Wolf 227, 2016, , 0.0, Astrometric binary identification by 2022MNRAS.513.5270P. The parallax and proper motion values accounting for orbital motion are taken from the Gaia DR3 non-single star table., no source identified, GJ 3253|, Wolf 227, , 0.0, 58.17597944, 17.01495663, 432.7788199, 0.035928704, 31.40179862, 35.964, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a393f265-613b-4f2c-92b8-bc47271d8a50, 30 ly, WISEA J235402.79+024014.1, , WISEA J235402.79+024014.1, 2017.3, , 0.0, ..., no source identified, , WISEA J235402.79+024014.1, , 0.0, 358.512498, 2.669898, 503.5, 2.2, 24.9770291, 0.0, Y, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
b7cc66e4-e954-4385-8f20-87436735c522, 30 ly, 2MASS J00113182+5908400, , 2MASS J00113182+5908400, 2016, , 0.0, ..., no source identified, , 2MASS J00113182+5908400, , 0.0, 2.874734924, 59.13922658, -905.7217674, 0.024964612, 30.37603143, -45.318, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
7cd7650d-dba3-49d3-8a3a-4684860f7208, 30 ly, HD 32450 A, , HD 32450, 2016, , 0.0, ..., no source identified, GJ 185 A|HD 32450 A|HIP 23452, HD 32450 A, , 0.0, 75.61783104, -21.25787833, -166.8771561, 0.03486889, 27.28024641, -13.272, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
8d820aeb-11b5-4871-a01f-0b6354bc8103, 30 ly, EGGR 45, HL 4, EGGR 45, 2016, Orion, 0.0, none~ ..., Simbad|GaiaDr2, EGGR 45| 8pc 155.00| CSI-04-05527| G 106-12| G 99-44| GEN# +9.80099044| GJ 9193| GJ 9193| LHS 32| LP 658-2| NAME HL 4| NLTT 15811| PM 05526-0409| UBV 6031| UBV M 43006| USNO 20| USNO 702| WD 0552-002| WD 0552-041| Zkh 80| PLX 1363.02| Gaia DR2 3022956969731332096| 2MASS J05550948-0410042| WISEA J055509.90-041031.2| |, @845378, Gaia DR2 3022956969731332096, 0.0, 88.79209556, -4.178927092, 535.248553, 0.017166171, 21.01299108, 59.0, DZ11, 4850.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
e34db9c9-d0c7-4678-863f-1f13d73bf3e0, 30 ly, GJ 15 B, GQ And, IRAS 00156+4344, 2016, , 0.0, ..., no source identified, GJ 15 B|HD 1326 B|, GJ 15 B, , 0.0, 4.625300681, 44.02874452, 2862.796426, 0.022829484, 11.62116705, 10.997, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
864056d0-33cb-44c6-9ed5-51a78888aabe, 30 ly, 2MASS J19284155+2356016, , 2MASS J19284155+2356016, 2016, , 0.0, ..., no source identified, , 2MASS J19284155+2356016, , 0.0, 292.1717533, 23.9350048, -246.9990719, 0.62131757, 22.2804011, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
8022110b-7fcf-46ec-881d-f3cb9e72bc24, 30 ly, GJ 745 B, , GJ 745, 2016, , 0.0, ..., no source identified, GJ 745 B|HD 349726|HIP 93899, GJ 745 B, , 0.0, 286.8027296, 20.8755384, -480.7541411, 0.015550523, 28.81045161, 31.83, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
69154928-0d3f-4860-8ead-59a625194d18, 30 ly, Gaia DR2 2024607249335703936, , , J2000, Vulpecul, 0.0, none, GaiaDR2, Gaia DR2 2024607249335703936, , Gaia DR2 2024607249335703936, 0.0, 292.84337, 26.04161, -42.60441, -71.5219, 26.59848, 0.0, F !fictional, 0.0, true, 1.78172, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
7548da1d-81c7-4111-a5b4-24e78cd02567, 30 ly, BD+16 2708 Ba, , BD+16 2708, 2016, , 0.0, EDR3 1187851653286799488 4.9 arcsec from GJ 569 A, no source identified, GJ 569 B|HIP 72944, BD+16 2708 B, , 0.0, 223.6240358, 16.10156308, 279.117449, 0.022063494, 32.44986536, 0.0, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
bb475894-3900-4814-8759-7d8adb576c59, 30 ly, G 272-61, , , J2000, Cetus, 0.0, none, Simbad|GaiaDr2, CCDM J01388-1758AB|IRAS 01365-1812|CCDM J01390-1756AB|EUVE J0139-17.9|WDS J01388-1758AB|IDS 01340-1828|** LUY 726|WISE J013903.93-175655.7|AKARI-IRC-V1 J0139031-175658|2E 0136.5-1812|EUVE J0138-17.9|PM 01364-1813|2RE J013859-175648|RX J0139.0-1757|[GS83] 71|1E 0136.5-1813|1ES 0136-18.2|2MASS J01390120-1757026|RBS 227|RE J0139-175|1RXS J013859.7-175715|1XRS 01364-182|1AXG J013901-1757|2E 455|2EUVE J0138-17.9|PLX 343.1|2RE J0138-175|RE J013900-175648|DENIS J013901.4-175702|GJ 65|L 726-8|StKM 2-145|[FS2003] 0059|UCAC2 24998154|UCAC4 361-001858|GCRV 921|G 272-61|NSV 577|BPS CS 31086-0027|JP11 5422|WISEA J013903.94-175655.8|Karmn J01390-179AB, @1297617, , 0.0, 24.75605, -17.95057, -4.13198, -28.70402, 8.69333, 29.0, M5.5V+M6V, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
e7f4e17c-ff17-4db5-96d7-4f7765fa85d3, 30 ly, GJ 1245 A, , GJ 1245, 2016, , 0.0, ..., no source identified, GJ 1245 A|, GJ 1245 A, , 0.0, 298.4797591, 44.41233014, 441.562, 1.144, 15.30500453, 3.0, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a81b366a-2727-490f-8236-582167e72f43, 30 ly, GJ 686, , BD+18 3421, 2016, , 0.0, ..., no source identified, GJ 686|HIP 86287, BD+18 3421, , 0.0, 264.4766237, 18.59608765, 926.6381166, 0.01580357, 26.61670798, -9.51, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a691a90a-a50f-4be0-a5af-f7b55364bf9a, 30 ly, G 160-28, , G 160-28, 2016, , 0.0, ..., no source identified, GJ 1065|, G 160-28, , 0.0, 57.68254738, -6.100991037, -445.6175561, 0.038165238, 32.38363187, -9.05, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
e29cbaf8-7b91-4780-a262-625ddebb2313, 30 ly, HD 156384, , , J2000, Scorpius, 0.0, none, Simbad|GaiaDr2, PLX 3924|CCDM J17190-3459AB|CD-34 11626|CPC 17 9133|CPD-34 6803|CSI-34 11626 21|Ci 20 1030|GC 23362|GCRV 9982|HD 156384|HIC 84709|HIP 84709|HR 6426|IDS 17121-3453 AB|JP11 2840|LFT 1336|LHS 442|LPM 638|LTT 6888|N30 3854|NLTT 44531|NSV 8482|PPM 296186|SAO 208670|SKY# 31218|SRS 43662|UBV 14705|UGP 433|1RXS J171856.8-345928|2MASS J17185698-3459236|WDS J17190-3459AB|IDS 17121-3453|IRAS 17156-3456|MSX6C G351.8413+01.4245|** MLO 4|** HJ 4935AB|GJ 667|PM 17155-3456|WISEA J171858.15-345925.5|WEB 14302|GEN# +1.00156384, @2361575, , 0.0, 259.73819, -34.98976, -4.13198, -28.70402, 22.2845, 0.0, K3V+K5V, 3922.815, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
8fd020dd-618d-4324-8c16-379addca87c1, 30 ly, G 192-13, , , J2000, Camelopa, 0.0, none, Simbad|GaiaDR2, NLTT 15885|LSPM J0601+5935|2MASS J06011106+5935508|USNO-B1.0 1495-00160060|8pc 132.10|G 192-13|GJ 3378|L 1813-21|LHS 1805|LP 86-137|LTT 11755|[RHG95] 998|PLX 1373.01|WISEA J060110.89+593540.3|PM J06011+5935|Gaia DR2 999747822484300800|LFT 443, @334780, Gaia DR2 999747822484300800, 0.0, 90.29513, 59.59319, -104.9236, -928.75633, 25.18174, 0.0, M4.0Ve, 3677.23, true, 2.79755, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
76e23d6c-ab3a-4af8-ab23-7298fffcb9f1, 30 ly, L 499-56, , L 499-56, 2016, , 0.0, ..., no source identified, GJ 4248|, L 499-56, , 0.0, 330.626923, -37.08193914, 805.6868654, 0.045148376, 25.01176979, -14.175, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
244cbc1f-6cd2-48b2-929b-50428fb150d5, 30 ly, Wolf 489, , Wolf 489, 2016, , 0.0, ..., no source identified, GJ 518|, Wolf 489, , 0.0, 204.1160794, 3.674479287, -3735.839245, 0.025654508, 27.23858226, 0.0, D, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
c9714fa6-3be4-4d6d-818d-ca6e925a82c7, 30 ly, Gaia DR2 6728277688958691456, , , J2000, Sagittar, 0.0, none, GaiaDR2, Gaia DR2 6728277688958691456, , Gaia DR2 6728277688958691456, 0.0, 275.93859, -36.5905, 14.27003, 6.82274, 27.52266, 0.0, G !fictional, 0.0, true, 1.59156, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
6fdede4b-c87b-45db-b34e-0aef05acef22, 30 ly, GJ 581, HO Lib, HO Lib, 2016, , 0.0, GJ 581 d f g: controversial planets, no source identified, GJ 581|HIP 74995, BD-07 4003, , 0.0, 229.8563013, -7.722707024, -1221.277629, 0.03665181, 20.55213545, -9.421, M, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
a3b5656e-6340-41bd-a682-70da7876160f, 30 ly, * eta Cas, Achird, , J2000, Carina, 0.0, none, Simbad|GaiaDr2, PLX 155|LSPM J0049+5748|ASCC 159214|USNO-B1.0 1478-00036288|* 24 Cas|* eta Cas|1RXS J004904.0+574917|2E 191|AG+57 81|BD+57 150|CSI+57 150 8|CSI+57 150 1|Ci 20 56|GC 962|GCRV 447|HD 4614|HIC 3821|HIP 3821|HR 219|IDS 00430+5717|IRAS 00461+5732|IRC +60019|JP11 419|LFT 74|LHS 123|LTT 10287|N30 163|NLTT 2690|PM 00461+5733|PPM 25718|ROT 6014|ROT 3488|SAO 21732|SBC7 31|SKY# 1265|SPOCS 41|TD1 443|UBV 650|USNO 793|V* eta Cas|Wolf 24|Zkh 15|2E 0046.1+5733|NAME Achird|uvby98 100004614|WEB 675|Gaia DR2 425040000951479424|GEN# +1.00004614A|* eta Cas A|8pc 167.99A|ADS 671 A|BD+57 150A|CCDM J00491+5749A|GJ 34 A|WDS J00491+5749A|TYC 3663-2669-1|2MASS J00490622+5748545|** STF 60A|HD 4614A, @106647, Gaia DR2 425040000951479424, 0.0, 12.27621, 57.81519, 1086.59, -559.43, 19.03253, 8.4, F9V+M0-V, 5886.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
a9ab5a2b-1128-4b24-bc19-a0033f1281c9, 30 ly, GJ 166 A, Keid, omi02 Eri, 2016, , 0.0, HD 26965 b: candidate planet 2018MNRAS.480.2411M, no source identified, GJ 166 A|HD 26965|HIP 19849, GJ 166 A, , 0.0, 63.80795301, -7.668077815, -2240.084984, 0.13507964, 16.34203038, -42.269, K, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
2afdf304-a83e-4408-8d93-f485d28b0873, 30 ly, HD 265866, , , J2000, Gemini, 0.0, none, Simbad|GaiaDr2, 2MASS J06544902+3316058|IRAS 06515+3320|PLX 1609|LSPM J0654+3316|TYC 2441-572-1|ASCC 574333|UCAC2 43431171|USNO-B1.0 1232-00178536|8pc 181.32|AC +33 25644|CSI+33-06516|Ci 20 400|G 87-12|G 103-68|GCRV 4506|GEN# +9.80087012|GEN# +6.10010251|GJ 251|HD 265866|HIC 33226|HIP 33226|JP11 5122|JP11 5121|JP11 5123|JP11 5120|LFT 497|LHS 1879|LTT 11941|MCC 482|NLTT 17147|UBV M 42939|Wolf 294|Zkh 95|[RHG95] 1094|PLX 1609.00|WISEA J065448.38+331601.2|UCAC4 617-038292|StKM 2-440|PM J06548+3316|Gaia DR1 939072609037892224|WEB 6685|Gaia DR2 939072613334579328|Karmn J06548+332, @918890, Gaia DR2 939072613334579328, 0.0, 103.70399, 33.26818, -726.394, -398.134, 18.19569, 22.93, M3V, 3622.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, NA, 0.0, 0.0, , , , , 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0
c2aa2568-1931-4ef7-be18-e47d59267a75, 30 ly, 2MASSW J1507476-162738, , 2MASSW J1507476-162738, 2016, , 0.0, ..., no source identified, , 2MASSW J1507476-162738, , 0.0, 226.9479458, -16.46512505, -151.7946199, 0.25991312, 24.17238124, -39.85, L, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
7e03338a-aeb2-4414-92f9-432198ad8f6a, 30 ly, 2MASS J06073908+2429574, , 2MASS J06073908+2429574, 2016, , 0.0, ..., no source identified, , 2MASS J06073908+2429574, , 0.0, 91.91027347, 24.49769409, -472.8707675, 0.5230933, 23.62713455, -11.9, L, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
99e56bc2-d30b-4309-b067-224ee3ee2607, 30 ly, WISEP J232519.54-410534.9, , WISEP J232519.54-410534.9, 2000, , 0.0, ..., no source identified, , WISEP J232519.54-410534.9, , 0.0, 351.33141, -41.093072, 398.0, 45.0, 30.09225092, 0.0, T, 0.0, true, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, false, false, NA, NA, NA, NA, NA, NA, NA, NA, null, 0.0, 0.0, , , , , , 0.0, 0.0, 0.0, 0.0, 0.0, 0
