R9II,8.2,3.96E+003,1.58E+002,3700,1.41,-2.6,-1.65,-4.25,255,207,133
R8II,8,3.42E+003,1.38E+002,3808,1.36,-2.6,-1.48,-4.08,255,210,141
R7II,7.8,2.99E+003,1.22E+002,3915,1.32,-2.6,-1.34,-3.94,255,213,150
R6II,7.6,2.41E+003,1.04E+002,4023,1.27,-2.5,-1.2,-3.7,255,217,158
R5II,7.4,2.16E+003,9.35E+001,4130,1.23,-2.5,-1.08,-3.58,255,220,167
R4II,7.2,1.95E+003,8.44E+001,4238,1.19,-2.5,-0.97,-3.47,255,223,175
R3II,7,1.78E+003,7.66E+001,4346,1.15,-2.5,-0.87,-3.37,255,227,184
R2II,6.8,1.49E+003,6.68E+001,4453,1.11,-2.4,-0.78,-3.18,255,230,192
R1II,6.7,1.38E+003,6.13E+001,4561,1.07,-2.4,-0.7,-3.1,255,234,201
R0II,6.5,1.29E+003,5.65E+001,4669,1.03,-2.4,-0.62,-3.02,255,237,209
R9III,5.6,6.89E+002,6.58E+001,3700,1.41,-0.7,-1.65,-2.35,255,203,132
R8III,5.5,5.41E+002,5.51E+001,3808,1.36,-0.6,-1.48,-2.08,255,207,143
R7III,5.4,3.94E+002,4.45E+001,3915,1.32,-0.4,-1.34,-1.74,255,212,154
R6III,5.3,3.18E+002,3.78E+001,4023,1.27,-0.3,-1.2,-1.5,255,216,166
R5III,5.2,2.59E+002,3.24E+001,4130,1.23,-0.2,-1.08,-1.28,255,221,177
R4III,5.1,1.95E+002,2.67E+001,4238,1.19,0,-0.97,-0.97,255,225,188
R3III,5,1.62E+002,2.31E+001,4346,1.15,0.1,-0.87,-0.77,255,230,199
R2III,4.8,1.36E+002,2.02E+001,4453,1.11,0.2,-0.78,-0.58,255,234,211
R1III,4.7,1.05E+002,1.69E+001,4561,1.07,0.4,-0.7,-0.3,255,239,222
R0III,4.6,8.91E+001,1.49E+001,4669,1.03,0.5,-0.62,-0.12,255,243,233
